instance,env_seed,agent_seed,cost,time,tw,method,arrival,category,fleet
C1_10_1,33,1,120865,852.76,TW2,icd-dispatch-only,uni,C,0.0
C2_10_1,33,1,109946,908.4,TW2,icd-dispatch-only,uni,C,0.0
R1_10_1,33,1,102700,917.45,TW2,icd-dispatch-only,uni,R,0.0
R2_10_1,33,1,63927,918.23,TW2,icd-dispatch-only,uni,R,0.0
RC1_10_1,33,1,102406,886.94,TW2,icd-dispatch-only,uni,RC,0.0
RC2_10_1,33,1,67648,887.68,TW2,icd-dispatch-only,uni,RC,0.0
C1_10_1,27,1,124303,884.4,TW2,icd-dispatch-only,uni,C,0.0
C2_10_1,27,1,101530,880.35,TW2,icd-dispatch-only,uni,C,0.0
R1_10_1,27,1,106810,887.65,TW2,icd-dispatch-only,uni,R,0.0
R2_10_1,27,1,61864,891.37,TW2,icd-dispatch-only,uni,R,0.0
RC1_10_1,27,1,105064,889.68,TW2,icd-dispatch-only,uni,RC,0.0
RC2_10_1,27,1,59076,893.26,TW2,icd-dispatch-only,uni,RC,0.0
C1_10_1,26,1,126987,886.3,TW2,icd-dispatch-only,uni,C,0.0
C2_10_1,26,1,99160,878.43,TW2,icd-dispatch-only,uni,C,0.0
R1_10_1,26,1,102766,889.44,TW2,icd-dispatch-only,uni,R,0.0
R2_10_1,26,1,61447,887.41,TW2,icd-dispatch-only,uni,R,0.0
RC1_10_1,26,1,98593,885.56,TW2,icd-dispatch-only,uni,RC,0.0
RC2_10_1,26,1,62591,886.7,TW2,icd-dispatch-only,uni,RC,0.0
C1_10_1,32,1,121698,889.77,TW2,icd-dispatch-only,uni,C,0.0
C2_10_1,32,1,111541,881.08,TW2,icd-dispatch-only,uni,C,0.0
R1_10_1,32,1,99048,890.12,TW2,icd-dispatch-only,uni,R,0.0
R2_10_1,32,1,67736,893.3,TW2,icd-dispatch-only,uni,R,0.0
RC1_10_1,32,1,102729,889.17,TW2,icd-dispatch-only,uni,RC,0.0
RC2_10_1,32,1,61059,889.15,TW2,icd-dispatch-only,uni,RC,0.0
C1_10_1,8,1,116709,852.95,TW2,icd-dispatch-only,uni,C,0.0
C2_10_1,8,1,104232,878.44,TW2,icd-dispatch-only,uni,C,0.0
R1_10_1,8,1,99860,912.38,TW2,icd-dispatch-only,uni,R,0.0
R2_10_1,8,1,64044,915.68,TW2,icd-dispatch-only,uni,R,0.0
RC1_10_1,8,1,104403,920.35,TW2,icd-dispatch-only,uni,RC,0.0
RC2_10_1,8,1,63424,919.8,TW2,icd-dispatch-only,uni,RC,0.0
C1_10_1,5,1,123846,883.31,TW2,icd-dispatch-only,uni,C,0.0
C2_10_1,5,1,102400,846.46,TW2,icd-dispatch-only,uni,C,0.0
R1_10_1,5,1,104485,913.92,TW2,icd-dispatch-only,uni,R,0.0
R2_10_1,5,1,68763,917.51,TW2,icd-dispatch-only,uni,R,0.0
RC1_10_1,5,1,103251,919.29,TW2,icd-dispatch-only,uni,RC,0.0
RC2_10_1,5,1,62235,918.27,TW2,icd-dispatch-only,uni,RC,0.0
C1_10_1,17,1,115412,911.93,TW2,icd-dispatch-only,uni,C,0.0
C2_10_1,17,1,105294,850.87,TW2,icd-dispatch-only,uni,C,0.0
R1_10_1,17,1,107687,916.81,TW2,icd-dispatch-only,uni,R,0.0
R2_10_1,17,1,65519,918.1,TW2,icd-dispatch-only,uni,R,0.0
RC1_10_1,17,1,102876,919.91,TW2,icd-dispatch-only,uni,RC,0.0
RC2_10_1,17,1,59432,921.82,TW2,icd-dispatch-only,uni,RC,0.0
C1_10_1,16,1,121280,883.23,TW2,icd-dispatch-only,uni,C,0.0
C2_10_1,16,1,106770,881.25,TW2,icd-dispatch-only,uni,C,0.0
R1_10_1,16,1,102266,919.3,TW2,icd-dispatch-only,uni,R,0.0
R2_10_1,16,1,67199,921.07,TW2,icd-dispatch-only,uni,R,0.0
RC1_10_1,16,1,102203,889.05,TW2,icd-dispatch-only,uni,RC,0.0
RC2_10_1,16,1,65656,889.12,TW2,icd-dispatch-only,uni,RC,0.0
C1_10_1,4,1,119026,882.41,TW2,icd-dispatch-only,uni,C,0.0
C2_10_1,4,1,110378,881.2,TW2,icd-dispatch-only,uni,C,0.0
R1_10_1,4,1,101928,890.35,TW2,icd-dispatch-only,uni,R,0.0
R2_10_1,4,1,67614,887.1,TW2,icd-dispatch-only,uni,R,0.0
RC1_10_1,4,1,108028,889.83,TW2,icd-dispatch-only,uni,RC,0.0
RC2_10_1,4,1,64620,890.77,TW2,icd-dispatch-only,uni,RC,0.0
C1_10_1,6,1,115322,912.59,TW2,icd-dispatch-only,uni,C,0.0
C2_10_1,6,1,108555,882.03,TW2,icd-dispatch-only,uni,C,0.0
R1_10_1,6,1,105554,920.68,TW2,icd-dispatch-only,uni,R,0.0
R2_10_1,6,1,66600,922.71,TW2,icd-dispatch-only,uni,R,0.0
RC1_10_1,6,1,99390,923.29,TW2,icd-dispatch-only,uni,RC,0.0
RC2_10_1,6,1,61925,923.49,TW2,icd-dispatch-only,uni,RC,0.0
C1_10_1,28,1,122606,821.71,TW2,icd-dispatch-only,uni,C,0.0
C2_10_1,28,1,111190,881.75,TW2,icd-dispatch-only,uni,C,0.0
R1_10_1,28,1,112137,892.45,TW2,icd-dispatch-only,uni,R,0.0
R2_10_1,28,1,67738,894.36,TW2,icd-dispatch-only,uni,R,0.0
RC1_10_1,28,1,106522,890.49,TW2,icd-dispatch-only,uni,RC,0.0
RC2_10_1,28,1,63681,890.78,TW2,icd-dispatch-only,uni,RC,0.0
C1_10_1,14,1,123892,883.39,TW2,icd-dispatch-only,uni,C,0.0
C2_10_1,14,1,116708,818.81,TW2,icd-dispatch-only,uni,C,0.0
R1_10_1,14,1,106782,890.93,TW2,icd-dispatch-only,uni,R,0.0
R2_10_1,14,1,64401,889.01,TW2,icd-dispatch-only,uni,R,0.0
RC1_10_1,14,1,98689,888.17,TW2,icd-dispatch-only,uni,RC,0.0
RC2_10_1,14,1,62836,887.79,TW2,icd-dispatch-only,uni,RC,0.0
C1_10_1,15,1,120697,913.94,TW2,icd-dispatch-only,uni,C,0.0
C2_10_1,15,1,104431,910.03,TW2,icd-dispatch-only,uni,C,0.0
R1_10_1,15,1,109398,922.76,TW2,icd-dispatch-only,uni,R,0.0
R2_10_1,15,1,66264,922.61,TW2,icd-dispatch-only,uni,R,0.0
RC1_10_1,15,1,98787,918.84,TW2,icd-dispatch-only,uni,RC,0.0
RC2_10_1,15,1,60845,920.67,TW2,icd-dispatch-only,uni,RC,0.0
C1_10_1,29,1,121676,822.43,TW2,icd-dispatch-only,uni,C,0.0
C2_10_1,29,1,112533,883.55,TW2,icd-dispatch-only,uni,C,0.0
R1_10_1,29,1,102794,919.35,TW2,icd-dispatch-only,uni,R,0.0
R2_10_1,29,1,66316,890.66,TW2,icd-dispatch-only,uni,R,0.0
RC1_10_1,29,1,98844,917.21,TW2,icd-dispatch-only,uni,RC,0.0
RC2_10_1,29,1,60868,919.26,TW2,icd-dispatch-only,uni,RC,0.0
C1_10_1,7,1,120246,885.34,TW2,icd-dispatch-only,uni,C,0.0
C2_10_1,7,1,107140,881.58,TW2,icd-dispatch-only,uni,C,0.0
R1_10_1,7,1,104647,892.17,TW2,icd-dispatch-only,uni,R,0.0
R2_10_1,7,1,69369,891.34,TW2,icd-dispatch-only,uni,R,0.0
RC1_10_1,7,1,107482,895.17,TW2,icd-dispatch-only,uni,RC,0.0
RC2_10_1,7,1,69009,896.76,TW2,icd-dispatch-only,uni,RC,0.0
C1_10_1,3,1,113832,883.06,TW2,icd-dispatch-only,uni,C,0.0
C2_10_1,3,1,108839,880.82,TW2,icd-dispatch-only,uni,C,0.0
R1_10_1,3,1,107295,891.39,TW2,icd-dispatch-only,uni,R,0.0
R2_10_1,3,1,62546,886.22,TW2,icd-dispatch-only,uni,R,0.0
RC1_10_1,3,1,102248,892.67,TW2,icd-dispatch-only,uni,RC,0.0
RC2_10_1,3,1,63541,893.1,TW2,icd-dispatch-only,uni,RC,0.0
C1_10_1,11,1,114841,853.83,TW2,icd-dispatch-only,uni,C,0.0
C2_10_1,11,1,103096,878.52,TW2,icd-dispatch-only,uni,C,0.0
R1_10_1,11,1,102529,887.94,TW2,icd-dispatch-only,uni,R,0.0
R2_10_1,11,1,66129,888.41,TW2,icd-dispatch-only,uni,R,0.0
RC1_10_1,11,1,103911,889.2,TW2,icd-dispatch-only,uni,RC,0.0
RC2_10_1,11,1,64801,891.16,TW2,icd-dispatch-only,uni,RC,0.0
C1_10_1,39,1,117206,884.3,TW2,icd-dispatch-only,uni,C,0.0
C2_10_1,39,1,99330,877.38,TW2,icd-dispatch-only,uni,C,0.0
R1_10_1,39,1,100661,886.6,TW2,icd-dispatch-only,uni,R,0.0
R2_10_1,39,1,61426,886.92,TW2,icd-dispatch-only,uni,R,0.0
RC1_10_1,39,1,102554,889.52,TW2,icd-dispatch-only,uni,RC,0.0
RC2_10_1,39,1,63237,889.81,TW2,icd-dispatch-only,uni,RC,0.0
C1_10_1,38,1,122843,853.02,TW2,icd-dispatch-only,uni,C,0.0
C2_10_1,38,1,117225,910.57,TW2,icd-dispatch-only,uni,C,0.0
R1_10_1,38,1,101035,920.61,TW2,icd-dispatch-only,uni,R,0.0
R2_10_1,38,1,63299,918.83,TW2,icd-dispatch-only,uni,R,0.0
RC1_10_1,38,1,102675,915.87,TW2,icd-dispatch-only,uni,RC,0.0
RC2_10_1,38,1,66035,916.61,TW2,icd-dispatch-only,uni,RC,0.0
C1_10_1,10,1,118401,881.56,TW2,icd-dispatch-only,uni,C,0.0
C2_10_1,10,1,103641,820.33,TW2,icd-dispatch-only,uni,C,0.0
R1_10_1,10,1,100160,889.21,TW2,icd-dispatch-only,uni,R,0.0
R2_10_1,10,1,62757,890.4,TW2,icd-dispatch-only,uni,R,0.0
RC1_10_1,10,1,105222,891.04,TW2,icd-dispatch-only,uni,RC,0.0
RC2_10_1,10,1,63462,892.31,TW2,icd-dispatch-only,uni,RC,0.0
C1_10_1,2,1,121978,854.01,TW2,icd-dispatch-only,uni,C,0.0
C2_10_1,2,1,109458,849.75,TW2,icd-dispatch-only,uni,C,0.0
R1_10_1,2,1,104217,862.59,TW2,icd-dispatch-only,uni,R,0.0
R2_10_1,2,1,60322,858.69,TW2,icd-dispatch-only,uni,R,0.0
RC1_10_1,2,1,94658,856.93,TW2,icd-dispatch-only,uni,RC,0.0
RC2_10_1,2,1,60050,858.32,TW2,icd-dispatch-only,uni,RC,0.0
C1_10_1,12,1,122127,884.14,TW2,icd-dispatch-only,uni,C,0.0
C2_10_1,12,1,97722,817.53,TW2,icd-dispatch-only,uni,C,0.0
R1_10_1,12,1,97203,886.78,TW2,icd-dispatch-only,uni,R,0.0
R2_10_1,12,1,62193,887.85,TW2,icd-dispatch-only,uni,R,0.0
RC1_10_1,12,1,101078,886.88,TW2,icd-dispatch-only,uni,RC,0.0
RC2_10_1,12,1,66443,887.28,TW2,icd-dispatch-only,uni,RC,0.0
C1_10_1,13,1,118789,885.6,TW2,icd-dispatch-only,uni,C,0.0
C2_10_1,13,1,102055,880.0,TW2,icd-dispatch-only,uni,C,0.0
R1_10_1,13,1,105026,891.96,TW2,icd-dispatch-only,uni,R,0.0
R2_10_1,13,1,59111,888.03,TW2,icd-dispatch-only,uni,R,0.0
RC1_10_1,13,1,98315,888.0,TW2,icd-dispatch-only,uni,RC,0.0
RC2_10_1,13,1,61668,886.55,TW2,icd-dispatch-only,uni,RC,0.0
C1_10_1,1,1,123574,821.88,TW2,icd-dispatch-only,uni,C,0.0
C2_10_1,1,1,101102,881.77,TW2,icd-dispatch-only,uni,C,0.0
R1_10_1,1,1,99989,887.25,TW2,icd-dispatch-only,uni,R,0.0
R2_10_1,1,1,65012,894.31,TW2,icd-dispatch-only,uni,R,0.0
RC1_10_1,1,1,99472,887.37,TW2,icd-dispatch-only,uni,RC,0.0
RC2_10_1,1,1,62897,888.77,TW2,icd-dispatch-only,uni,RC,0.0
C1_10_1,48,1,131952,852.58,TW2,icd-dispatch-only,uni,C,0.0
C2_10_1,48,1,101218,909.65,TW2,icd-dispatch-only,uni,C,0.0
R1_10_1,48,1,101442,918.31,TW2,icd-dispatch-only,uni,R,0.0
R2_10_1,48,1,68338,919.53,TW2,icd-dispatch-only,uni,R,0.0
RC1_10_1,48,1,102116,888.53,TW2,icd-dispatch-only,uni,RC,0.0
RC2_10_1,48,1,64682,888.52,TW2,icd-dispatch-only,uni,RC,0.0
C1_10_1,49,1,116449,884.79,TW2,icd-dispatch-only,uni,C,0.0
C2_10_1,49,1,105677,882.41,TW2,icd-dispatch-only,uni,C,0.0
R1_10_1,49,1,102107,890.3,TW2,icd-dispatch-only,uni,R,0.0
R2_10_1,49,1,64643,887.06,TW2,icd-dispatch-only,uni,R,0.0
RC1_10_1,49,1,103305,890.55,TW2,icd-dispatch-only,uni,RC,0.0
RC2_10_1,49,1,62141,891.23,TW2,icd-dispatch-only,uni,RC,0.0
C1_10_1,41,1,116741,919.32,TW2,icd-postpone-only,uni,C,0.0
C2_10_1,41,1,115882,917.27,TW2,icd-postpone-only,uni,C,0.0
R1_10_1,41,1,104660,848.8,TW2,icd-postpone-only,uni,R,0.0
R2_10_1,41,1,62882,839.18,TW2,icd-postpone-only,uni,R,0.0
RC1_10_1,41,1,94787,839.86,TW2,icd-postpone-only,uni,RC,0.0
RC2_10_1,41,1,58039,837.8,TW2,icd-postpone-only,uni,RC,0.0
C1_10_1,40,1,123512,823.72,TW2,icd-postpone-only,uni,C,0.0
C2_10_1,40,1,107779,821.1,TW2,icd-postpone-only,uni,C,0.0
R1_10_1,40,1,100712,839.02,TW2,icd-postpone-only,uni,R,0.0
R2_10_1,40,1,66233,837.94,TW2,icd-postpone-only,uni,R,0.0
RC1_10_1,40,1,104944,841.0,TW2,icd-postpone-only,uni,RC,0.0
RC2_10_1,40,1,67347,835.67,TW2,icd-postpone-only,uni,RC,0.0
C1_10_1,42,1,116721,916.11,TW2,icd-postpone-only,uni,C,0.0
C2_10_1,42,1,109373,912.46,TW2,icd-postpone-only,uni,C,0.0
R1_10_1,42,1,105217,929.09,TW2,icd-postpone-only,uni,R,0.0
R2_10_1,42,1,64011,922.85,TW2,icd-postpone-only,uni,R,0.0
RC1_10_1,42,1,103385,931.04,TW2,icd-postpone-only,uni,RC,0.0
RC2_10_1,42,1,67019,896.03,TW2,icd-postpone-only,uni,RC,0.0
C1_10_1,43,1,118048,829.01,TW2,icd-postpone-only,uni,C,0.0
C2_10_1,43,1,102478,820.86,TW2,icd-postpone-only,uni,C,0.0
R1_10_1,43,1,107454,841.23,TW2,icd-postpone-only,uni,R,0.0
R2_10_1,43,1,66459,831.79,TW2,icd-postpone-only,uni,R,0.0
RC1_10_1,43,1,108207,840.59,TW2,icd-postpone-only,uni,RC,0.0
RC2_10_1,43,1,72206,840.51,TW2,icd-postpone-only,uni,RC,0.0
C1_10_1,47,1,116219,915.72,TW2,icd-postpone-only,uni,C,0.0
C2_10_1,47,1,111293,915.5,TW2,icd-postpone-only,uni,C,0.0
R1_10_1,47,1,107965,929.58,TW2,icd-postpone-only,uni,R,0.0
R2_10_1,47,1,69719,897.6,TW2,icd-postpone-only,uni,R,0.0
RC1_10_1,47,1,102975,897.1,TW2,icd-postpone-only,uni,RC,0.0
RC2_10_1,47,1,64531,923.51,TW2,icd-postpone-only,uni,RC,0.0
C1_10_1,46,1,117923,825.07,TW2,icd-postpone-only,uni,C,0.0
C2_10_1,46,1,110098,910.7,TW2,icd-postpone-only,uni,C,0.0
R1_10_1,46,1,103168,838.93,TW2,icd-postpone-only,uni,R,0.0
R2_10_1,46,1,62500,835.82,TW2,icd-postpone-only,uni,R,0.0
RC1_10_1,46,1,102815,928.26,TW2,icd-postpone-only,uni,RC,0.0
RC2_10_1,46,1,66209,924.35,TW2,icd-postpone-only,uni,RC,0.0
C1_10_1,50,1,114556,828.93,TW2,icd-postpone-only,uni,C,0.0
C2_10_1,50,1,107490,822.98,TW2,icd-postpone-only,uni,C,0.0
R1_10_1,50,1,102118,844.05,TW2,icd-postpone-only,uni,R,0.0
R2_10_1,50,1,72240,926.96,TW2,icd-postpone-only,uni,R,0.0
RC1_10_1,50,1,103699,838.8,TW2,icd-postpone-only,uni,RC,0.0
RC2_10_1,50,1,62341,838.44,TW2,icd-postpone-only,uni,RC,0.0
C1_10_1,44,1,118031,822.14,TW2,icd-postpone-only,uni,C,0.0
C2_10_1,44,1,104669,823.17,TW2,icd-postpone-only,uni,C,0.0
R1_10_1,44,1,103522,837.77,TW2,icd-postpone-only,uni,R,0.0
R2_10_1,44,1,70526,832.68,TW2,icd-postpone-only,uni,R,0.0
RC1_10_1,44,1,105195,839.57,TW2,icd-postpone-only,uni,RC,0.0
RC2_10_1,44,1,65031,835.73,TW2,icd-postpone-only,uni,RC,0.0
C1_10_1,45,1,116927,823.97,TW2,icd-postpone-only,uni,C,0.0
C2_10_1,45,1,108113,823.23,TW2,icd-postpone-only,uni,C,0.0
R1_10_1,45,1,104571,838.85,TW2,icd-postpone-only,uni,R,0.0
R2_10_1,45,1,65447,838.87,TW2,icd-postpone-only,uni,R,0.0
RC1_10_1,45,1,101150,837.78,TW2,icd-postpone-only,uni,RC,0.0
RC2_10_1,45,1,62823,834.0,TW2,icd-postpone-only,uni,RC,0.0
C1_10_1,36,1,117791,826.34,TW2,icd-postpone-only,uni,C,0.0
C2_10_1,36,1,109053,823.23,TW2,icd-postpone-only,uni,C,0.0
R1_10_1,36,1,102810,841.59,TW2,icd-postpone-only,uni,R,0.0
R2_10_1,36,1,61678,834.5,TW2,icd-postpone-only,uni,R,0.0
RC1_10_1,36,1,99545,839.39,TW2,icd-postpone-only,uni,RC,0.0
RC2_10_1,36,1,62164,835.73,TW2,icd-postpone-only,uni,RC,0.0
C1_10_1,22,1,122393,919.86,TW2,icd-postpone-only,uni,C,0.0
C2_10_1,22,1,108168,911.15,TW2,icd-postpone-only,uni,C,0.0
R1_10_1,22,1,108942,841.78,TW2,icd-postpone-only,uni,R,0.0
R2_10_1,22,1,68512,923.44,TW2,icd-postpone-only,uni,R,0.0
RC1_10_1,22,1,110717,844.44,TW2,icd-postpone-only,uni,RC,0.0
RC2_10_1,22,1,65732,837.7,TW2,icd-postpone-only,uni,RC,0.0
C1_10_1,23,1,116243,826.78,TW2,icd-postpone-only,uni,C,0.0
C2_10_1,23,1,108612,821.77,TW2,icd-postpone-only,uni,C,0.0
R1_10_1,23,1,103294,928.57,TW2,icd-postpone-only,uni,R,0.0
R2_10_1,23,1,63561,836.31,TW2,icd-postpone-only,uni,R,0.0
RC1_10_1,23,1,101636,837.31,TW2,icd-postpone-only,uni,RC,0.0
RC2_10_1,23,1,67584,833.57,TW2,icd-postpone-only,uni,RC,0.0
C1_10_1,37,1,127322,918.75,TW2,icd-postpone-only,uni,C,0.0
C2_10_1,37,1,119033,918.35,TW2,icd-postpone-only,uni,C,0.0
R1_10_1,37,1,106594,836.5,TW2,icd-postpone-only,uni,R,0.0
R2_10_1,37,1,65786,928.45,TW2,icd-postpone-only,uni,R,0.0
RC1_10_1,37,1,101855,836.3,TW2,icd-postpone-only,uni,RC,0.0
RC2_10_1,37,1,62153,835.77,TW2,icd-postpone-only,uni,RC,0.0
C1_10_1,21,1,121589,916.4,TW2,icd-postpone-only,uni,C,0.0
C2_10_1,21,1,118960,912.47,TW2,icd-postpone-only,uni,C,0.0
R1_10_1,21,1,104393,925.73,TW2,icd-postpone-only,uni,R,0.0
R2_10_1,21,1,62917,927.31,TW2,icd-postpone-only,uni,R,0.0
RC1_10_1,21,1,109458,928.32,TW2,icd-postpone-only,uni,RC,0.0
RC2_10_1,21,1,68018,923.85,TW2,icd-postpone-only,uni,RC,0.0
C1_10_1,35,1,119967,918.99,TW2,icd-postpone-only,uni,C,0.0
C2_10_1,35,1,102944,911.19,TW2,icd-postpone-only,uni,C,0.0
R1_10_1,35,1,103887,924.3,TW2,icd-postpone-only,uni,R,0.0
R2_10_1,35,1,70421,924.87,TW2,icd-postpone-only,uni,R,0.0
RC1_10_1,35,1,104639,934.48,TW2,icd-postpone-only,uni,RC,0.0
RC2_10_1,35,1,61524,868.51,TW2,icd-postpone-only,uni,RC,0.0
C1_10_1,34,1,117373,914.15,TW2,icd-postpone-only,uni,C,0.0
C2_10_1,34,1,109468,911.56,TW2,icd-postpone-only,uni,C,0.0
R1_10_1,34,1,102120,924.23,TW2,icd-postpone-only,uni,R,0.0
R2_10_1,34,1,67181,923.93,TW2,icd-postpone-only,uni,R,0.0
RC1_10_1,34,1,102175,925.99,TW2,icd-postpone-only,uni,RC,0.0
RC2_10_1,34,1,64958,925.23,TW2,icd-postpone-only,uni,RC,0.0
C1_10_1,20,1,116285,823.41,TW2,icd-postpone-only,uni,C,0.0
C2_10_1,20,1,106857,821.29,TW2,icd-postpone-only,uni,C,0.0
R1_10_1,20,1,97968,834.5,TW2,icd-postpone-only,uni,R,0.0
R2_10_1,20,1,61622,834.34,TW2,icd-postpone-only,uni,R,0.0
RC1_10_1,20,1,99143,834.53,TW2,icd-postpone-only,uni,RC,0.0
RC2_10_1,20,1,63844,833.68,TW2,icd-postpone-only,uni,RC,0.0
C1_10_1,24,1,116626,828.21,TW2,icd-postpone-only,uni,C,0.0
C2_10_1,24,1,109492,825.49,TW2,icd-postpone-only,uni,C,0.0
R1_10_1,24,1,100323,839.89,TW2,icd-postpone-only,uni,R,0.0
R2_10_1,24,1,64324,836.11,TW2,icd-postpone-only,uni,R,0.0
RC1_10_1,24,1,104465,841.64,TW2,icd-postpone-only,uni,RC,0.0
RC2_10_1,24,1,63663,837.93,TW2,icd-postpone-only,uni,RC,0.0
C1_10_1,30,1,115775,827.42,TW2,icd-postpone-only,uni,C,0.0
C2_10_1,30,1,110892,822.96,TW2,icd-postpone-only,uni,C,0.0
R1_10_1,30,1,104124,839.13,TW2,icd-postpone-only,uni,R,0.0
R2_10_1,30,1,64063,836.51,TW2,icd-postpone-only,uni,R,0.0
RC1_10_1,30,1,111833,844.09,TW2,icd-postpone-only,uni,RC,0.0
RC2_10_1,30,1,68049,839.96,TW2,icd-postpone-only,uni,RC,0.0
C1_10_1,18,1,118859,827.77,TW2,icd-postpone-only,uni,C,0.0
C2_10_1,18,1,123598,820.84,TW2,icd-postpone-only,uni,C,0.0
R1_10_1,18,1,96070,835.53,TW2,icd-postpone-only,uni,R,0.0
R2_10_1,18,1,67622,833.58,TW2,icd-postpone-only,uni,R,0.0
RC1_10_1,18,1,99278,835.27,TW2,icd-postpone-only,uni,RC,0.0
RC2_10_1,18,1,64312,830.26,TW2,icd-postpone-only,uni,RC,0.0
C1_10_1,19,1,117964,916.87,TW2,icd-postpone-only,uni,C,0.0
C2_10_1,19,1,105441,825.28,TW2,icd-postpone-only,uni,C,0.0
R1_10_1,19,1,105190,927.51,TW2,icd-postpone-only,uni,R,0.0
R2_10_1,19,1,59267,838.57,TW2,icd-postpone-only,uni,R,0.0
RC1_10_1,19,1,103956,928.41,TW2,icd-postpone-only,uni,RC,0.0
RC2_10_1,19,1,63353,925.36,TW2,icd-postpone-only,uni,RC,0.0
C1_10_1,31,1,137022,917.99,TW2,icd-postpone-only,uni,C,0.0
C2_10_1,31,1,114128,823.74,TW2,icd-postpone-only,uni,C,0.0
R1_10_1,31,1,112257,843.73,TW2,icd-postpone-only,uni,R,0.0
R2_10_1,31,1,65757,836.93,TW2,icd-postpone-only,uni,R,0.0
RC1_10_1,31,1,99875,838.65,TW2,icd-postpone-only,uni,RC,0.0
RC2_10_1,31,1,66610,835.64,TW2,icd-postpone-only,uni,RC,0.0
C1_10_1,25,1,126845,914.72,TW2,icd-postpone-only,uni,C,0.0
C2_10_1,25,1,105959,908.4,TW2,icd-postpone-only,uni,C,0.0
R1_10_1,25,1,110475,932.48,TW2,icd-postpone-only,uni,R,0.0
R2_10_1,25,1,67184,897.89,TW2,icd-postpone-only,uni,R,0.0
RC1_10_1,25,1,101664,923.39,TW2,icd-postpone-only,uni,RC,0.0
RC2_10_1,25,1,65659,923.62,TW2,icd-postpone-only,uni,RC,0.0
C1_10_1,9,1,116987,823.19,TW2,icd-postpone-only,uni,C,0.0
C2_10_1,9,1,107074,823.29,TW2,icd-postpone-only,uni,C,0.0
R1_10_1,9,1,106495,838.73,TW2,icd-postpone-only,uni,R,0.0
R2_10_1,9,1,70162,843.79,TW2,icd-postpone-only,uni,R,0.0
RC1_10_1,9,1,104885,841.77,TW2,icd-postpone-only,uni,RC,0.0
RC2_10_1,9,1,64417,838.53,TW2,icd-postpone-only,uni,RC,0.0
C1_10_1,33,1,119695,918.58,TW2,icd-postpone-only,uni,C,0.0
C2_10_1,33,1,112325,910.56,TW2,icd-postpone-only,uni,C,0.0
R1_10_1,33,1,103463,929.17,TW2,icd-postpone-only,uni,R,0.0
R2_10_1,33,1,62574,925.26,TW2,icd-postpone-only,uni,R,0.0
RC1_10_1,33,1,103773,834.62,TW2,icd-postpone-only,uni,RC,0.0
RC2_10_1,33,1,69482,835.56,TW2,icd-postpone-only,uni,RC,0.0
C1_10_1,27,1,123995,828.8,TW2,icd-postpone-only,uni,C,0.0
C2_10_1,27,1,101738,821.05,TW2,icd-postpone-only,uni,C,0.0
R1_10_1,27,1,109023,840.52,TW2,icd-postpone-only,uni,R,0.0
R2_10_1,27,1,63827,836.79,TW2,icd-postpone-only,uni,R,0.0
RC1_10_1,27,1,103694,844.85,TW2,icd-postpone-only,uni,RC,0.0
RC2_10_1,27,1,61619,836.86,TW2,icd-postpone-only,uni,RC,0.0
C1_10_1,26,1,122210,829.97,TW2,icd-postpone-only,uni,C,0.0
C2_10_1,26,1,104074,820.22,TW2,icd-postpone-only,uni,C,0.0
R1_10_1,26,1,102713,837.53,TW2,icd-postpone-only,uni,R,0.0
R2_10_1,26,1,61341,834.5,TW2,icd-postpone-only,uni,R,0.0
RC1_10_1,26,1,100674,830.94,TW2,icd-postpone-only,uni,RC,0.0
RC2_10_1,26,1,61411,831.19,TW2,icd-postpone-only,uni,RC,0.0
C1_10_1,32,1,120924,831.53,TW2,icd-postpone-only,uni,C,0.0
C2_10_1,32,1,112665,822.13,TW2,icd-postpone-only,uni,C,0.0
R1_10_1,32,1,102957,836.4,TW2,icd-postpone-only,uni,R,0.0
R2_10_1,32,1,68027,837.59,TW2,icd-postpone-only,uni,R,0.0
RC1_10_1,32,1,101378,836.62,TW2,icd-postpone-only,uni,RC,0.0
RC2_10_1,32,1,61563,834.98,TW2,icd-postpone-only,uni,RC,0.0
C1_10_1,8,1,117728,916.42,TW2,icd-postpone-only,uni,C,0.0
C2_10_1,8,1,107740,910.57,TW2,icd-postpone-only,uni,C,0.0
R1_10_1,8,1,100998,920.86,TW2,icd-postpone-only,uni,R,0.0
R2_10_1,8,1,63138,922.58,TW2,icd-postpone-only,uni,R,0.0
RC1_10_1,8,1,104849,930.7,TW2,icd-postpone-only,uni,RC,0.0
RC2_10_1,8,1,65605,928.63,TW2,icd-postpone-only,uni,RC,0.0
C1_10_1,5,1,123330,917.27,TW2,icd-postpone-only,uni,C,0.0
C2_10_1,5,1,106991,914.91,TW2,icd-postpone-only,uni,C,0.0
R1_10_1,5,1,104355,923.82,TW2,icd-postpone-only,uni,R,0.0
R2_10_1,5,1,69621,923.73,TW2,icd-postpone-only,uni,R,0.0
RC1_10_1,5,1,103161,931.15,TW2,icd-postpone-only,uni,RC,0.0
RC2_10_1,5,1,64464,926.47,TW2,icd-postpone-only,uni,RC,0.0
C1_10_1,17,1,115179,914.47,TW2,icd-postpone-only,uni,C,0.0
C2_10_1,17,1,109071,915.02,TW2,icd-postpone-only,uni,C,0.0
R1_10_1,17,1,109239,924.59,TW2,icd-postpone-only,uni,R,0.0
